from_x,from_y,to_x,to_y,time_cost,direction_penalty,angle_penalty,lateral_penalty,total_cost
34,159,33,158,0.1414,1.0000,0.1429,5.1059,105.3902
34,159,35,158,0.1414,0.0000,1.5386,6.8799,8.5599
34,159,35,160,0.1414,0.0000,1.8380,0.9828,2.9623
34,160,35,160,0.4459,0.0000,1.9784,0.9828,3.4072
34,160,34,161,0.4459,0.0000,1.2150,5.7971,7.4580
34,160,33,161,0.7375,1.0000,0.4767,6.6171,107.8313
34,160,35,159,0.7375,0.0000,1.5457,3.1600,5.4431
34,160,35,161,0.1414,0.0000,1.8380,4.8935,6.8730
35,160,36,160,0.4459,0.0000,1.9816,0.9178,3.3453
35,160,35,159,0.5502,1.0000,0.7933,3.1600,104.5035
35,160,35,161,0.4459,0.0000,1.2067,4.8935,6.5462
35,160,34,161,0.7375,1.0000,0.4614,5.7971,106.9960
35,160,36,159,0.7375,0.0000,1.5524,3.8232,6.1132
35,160,36,161,0.1414,0.0000,1.8292,4.0714,6.0420
29,156,30,156,0.1000,0.0000,1.9471,9.4095,11.4566
35,159,36,159,0.4693,0.0000,1.9800,3.8232,6.2726
35,159,35,158,0.4693,1.0000,0.7850,6.8799,108.1343
35,159,34,158,0.7920,1.0000,0.1478,6.0484,106.9883
35,159,36,158,0.1414,0.0000,1.5524,7.7027,9.3965
35,159,36,160,0.7920,0.0000,1.8292,0.9178,3.5391
35,159,36,159,0.4693,0.0000,1.9800,3.8232,6.2726
35,159,35,158,0.4693,1.0000,0.7850,6.8799,108.1343
35,159,34,158,0.7920,1.0000,0.1478,6.0484,106.9883
35,159,36,158,0.1414,0.0000,1.5524,7.7027,9.3965
35,159,36,160,0.7920,0.0000,1.8292,0.9178,3.5391
33,158,34,158,0.1000,0.0000,1.9726,6.0484,8.1210
33,158,33,157,0.1000,1.0000,0.7484,8.9239,109.7723
33,158,32,157,0.1414,1.0000,0.1269,7.9348,108.2031
33,158,34,157,0.1414,1.0000,1.5233,9.8797,111.5444
31,157,32,157,0.1000,0.0000,1.9621,7.9348,9.9969
31,157,30,156,0.1414,1.0000,0.1034,9.4095,109.6543
36,160,37,160,0.1000,0.0000,1.9830,0.9624,3.0454
36,160,36,159,0.4955,1.0000,0.8012,3.8232,105.1200
36,160,36,161,0.4955,0.0000,1.1911,4.0714,5.7580
36,160,35,161,0.7247,1.0000,0.4543,4.8935,106.0726
36,160,37,159,0.6307,0.0000,1.5651,4.5396,6.7354
36,160,37,161,0.6307,0.0000,1.8209,3.4263,5.8779
33,161,32,161,0.1000,1.0000,0.0322,7.5976,107.7298
33,161,34,161,0.1000,0.0000,1.9766,5.7971,7.8737
33,161,34,162,0.1414,0.0000,1.8426,9.6140,11.5980
32,161,31,161,0.1000,1.0000,0.0349,8.6574,108.7923
31,161,30,161,0.1000,1.0000,0.0411,9.7074,109.8485
35,161,34,161,0.1000,1.0000,0.0234,5.7971,105.9205
35,161,36,161,0.1000,0.0000,1.9816,4.0714,6.1529
35,161,35,162,0.1000,0.0000,1.1988,8.8283,10.1271
35,161,34,162,0.1414,1.0000,0.4614,9.6140,110.2169
35,161,36,162,0.1414,0.0000,1.8292,8.0193,9.9900
34,161,34,162,0.1000,0.0000,1.2150,9.6140,10.9290
34,161,35,162,0.1414,0.0000,1.8336,8.8283,10.8033
35,158,34,158,0.5502,1.0000,0.0274,6.0484,106.6260
35,158,36,158,0.4459,0.0000,1.9800,7.7027,10.1287
35,158,34,157,0.7375,1.0000,0.1478,9.8797,110.7651
35,158,36,159,0.7375,0.0000,1.8336,3.8232,6.3943
36,159,37,159,0.4693,0.0000,1.9830,4.5396,6.9919
36,159,36,158,0.4693,1.0000,0.8012,7.7027,108.9732
36,159,37,158,0.1414,0.0000,1.5651,8.5024,10.2089
36,159,37,160,0.7920,0.0000,1.8250,0.9624,3.5794
37,160,38,160,0.1000,0.0000,1.9855,1.3158,3.4012
37,160,37,159,0.1000,1.0000,0.8162,4.5396,105.4559
37,160,37,161,0.1000,0.0000,1.1767,3.4263,4.7030
37,160,36,161,0.1414,1.0000,0.4411,4.0714,104.6539
37,160,38,159,0.1414,0.0000,1.5768,5.2776,6.9958
37,160,38,161,0.1414,0.0000,1.8169,2.7585,4.7168
36,161,37,161,0.1000,0.0000,1.9843,3.4263,5.5106
36,161,36,162,0.1000,0.0000,1.1911,8.0193,9.3105
36,161,35,162,0.1414,1.0000,0.4476,8.8283,109.4173
36,161,37,162,0.1414,0.0000,1.8209,7.2646,9.2269
38,160,39,160,0.1000,0.0000,1.9876,2.0132,4.1008
38,160,38,159,0.1000,1.0000,0.8302,5.2776,106.2078
38,160,38,161,0.1000,0.0000,1.1698,2.7585,4.0283
38,160,37,159,0.1414,1.0000,0.1750,4.5396,104.8560
38,160,37,161,0.1414,1.0000,0.4289,3.4263,103.9967
38,160,39,159,0.1414,0.0000,1.5875,6.0102,7.7392
38,160,39,161,0.1414,0.0000,1.8092,1.9957,3.9464
37,159,38,159,0.4459,0.0000,1.9855,5.2776,7.7090
37,159,37,158,0.4459,1.0000,0.8162,8.5024,109.7645
37,159,36,158,0.7375,1.0000,0.1664,7.7027,108.6066
37,159,38,158,0.1414,0.0000,1.5711,9.2452,10.9577
37,161,38,161,0.4459,0.0000,1.9855,2.7585,5.1899
37,161,37,162,0.4459,0.0000,1.1767,7.2646,8.8872
37,161,36,162,0.7375,1.0000,0.4411,8.0193,109.1979
37,161,38,162,0.1414,0.0000,1.8130,6.6292,8.5837
34,158,34,157,0.1000,1.0000,0.7675,9.8797,110.7472
34,158,33,157,0.1414,1.0000,0.1377,8.9239,109.2031
38,161,39,161,0.4459,0.0000,1.9876,1.9957,4.4293
38,161,38,162,0.4459,0.0000,1.1632,6.6292,8.2384
38,161,37,162,0.7375,1.0000,0.4289,7.2646,108.4310
38,161,39,160,0.7375,0.0000,1.5875,2.0132,4.3382
38,161,39,162,0.1414,0.0000,1.8092,5.9927,7.9434
36,158,37,158,0.1000,0.0000,1.9830,8.5024,10.5853
38,159,39,159,0.4459,0.0000,1.9876,6.0102,8.4438
38,159,38,158,0.4459,1.0000,0.8233,9.2452,110.5145
38,159,37,158,0.7375,1.0000,0.1750,8.5024,109.4149
38,159,39,158,0.1414,0.0000,1.5823,9.8736,11.5973
38,159,39,160,0.7375,0.0000,1.8092,2.0132,4.5599
39,160,40,160,0.1000,0.0000,1.9895,2.7691,4.8586
39,160,39,159,0.1000,1.0000,0.8433,6.0102,106.9535
39,160,39,161,0.1000,0.0000,1.1567,1.9957,3.2525
39,160,40,159,0.1414,0.0000,1.5926,6.5607,8.2947
39,160,40,161,0.1414,0.0000,1.8019,1.4527,3.3960
39,161,40,161,0.4459,0.0000,1.9895,1.4527,3.8882
39,161,39,162,0.4459,0.0000,1.1567,5.9927,7.5954
39,161,38,162,0.7375,1.0000,0.4177,6.6292,107.7845
39,161,40,160,0.7375,0.0000,1.5975,2.7691,5.1041
39,161,40,162,0.1414,0.0000,1.8019,5.3435,7.2868
32,157,33,157,0.1000,0.0000,1.9678,8.9239,10.9917
37,158,38,158,0.1000,0.0000,1.9843,9.2452,11.3294
39,159,40,159,0.4459,0.0000,1.9886,6.5607,8.9952
39,159,39,158,0.4459,1.0000,0.8368,9.8736,111.1564
39,159,38,158,0.7375,1.0000,0.1791,9.2452,110.1618
39,159,40,160,0.7375,0.0000,1.8019,2.7691,5.3085
36,162,35,162,0.1000,1.0000,0.0200,8.8283,108.9483
36,162,37,162,0.1000,0.0000,1.9843,7.2646,9.3489
40,161,41,161,0.4459,0.0000,1.9911,1.3322,3.7692
40,161,40,160,0.5502,1.0000,0.8555,2.7691,104.1749
40,161,40,162,0.4459,0.0000,1.1445,5.3435,6.9339
40,161,39,162,0.7375,1.0000,0.4125,5.9927,107.1427
40,161,41,160,0.7375,0.0000,1.6022,3.2140,5.5538
40,161,41,162,0.1414,0.0000,1.7949,4.8126,6.7489
34,162,35,162,0.1000,0.0000,1.9800,8.8283,10.9084
40,160,41,160,0.1000,0.0000,1.9903,3.2140,5.3044
40,160,40,159,0.1000,1.0000,0.8495,6.5607,107.5101
40,160,41,159,0.1414,0.0000,1.6022,7.1041,8.8477
40,160,41,161,0.1414,0.0000,1.7949,1.3322,3.2685
37,162,38,162,0.1000,0.0000,1.9866,6.6292,8.7158
38,162,39,162,0.1000,0.0000,1.9876,5.9927,8.0804
38,162,39,163,0.1414,0.0000,1.8055,9.9318,11.8787
41,161,42,161,0.1000,0.0000,1.9918,0.7016,2.7934
41,161,41,160,0.4955,1.0000,0.8613,3.2140,104.5709
41,161,41,162,0.4955,0.0000,1.1330,4.8126,6.4411
41,161,40,162,0.7247,1.0000,0.4025,5.3435,106.4707
41,161,42,160,0.6307,0.0000,1.6111,3.6715,5.9133
41,161,42,162,0.6307,0.0000,1.7915,4.4164,6.8386
39,162,40,162,0.1000,0.0000,1.9895,5.3435,7.4330
39,162,39,163,0.1000,0.0000,1.1505,9.9318,11.1824
39,162,40,163,0.1414,0.0000,1.8019,9.3271,11.2704
38,158,39,158,0.1000,0.0000,1.9866,9.8736,11.9602
40,159,41,159,0.4459,0.0000,1.9903,7.1041,9.5404
40,159,39,158,0.7375,1.0000,0.1870,9.8736,110.7981
40,159,41,160,0.7375,0.0000,1.7983,3.2140,5.7499
41,160,42,160,0.4693,0.0000,1.9918,3.6715,6.1327
41,160,41,159,0.4693,1.0000,0.8613,7.1041,108.4347
41,160,42,159,0.1414,0.0000,1.6111,7.6464,9.3990
41,160,42,161,0.7920,0.0000,1.7915,0.7016,3.2851
40,162,41,162,0.1000,0.0000,1.9911,4.8126,6.9037
40,162,40,163,0.1000,0.0000,1.1445,9.3271,10.5716
40,162,39,163,0.1414,1.0000,0.4074,9.9318,110.4806
40,162,41,163,0.1414,0.0000,1.7949,8.7491,10.6854
42,161,43,161,0.1000,0.0000,1.9931,0.1935,2.2867
42,161,42,160,0.1000,1.0000,0.8725,3.6715,104.6440
42,161,42,162,0.1000,0.0000,1.1275,4.4164,5.6439
42,161,41,162,0.1414,1.0000,0.3932,4.8126,105.3473
42,161,43,160,0.1414,0.0000,1.6195,4.1809,5.9418
42,161,43,162,0.1414,0.0000,1.7850,3.8203,5.7467
43,161,44,161,0.1000,0.0000,1.9943,0.8281,2.9223
43,161,43,160,0.1000,1.0000,0.8830,4.1809,105.1639
43,161,43,162,0.1000,0.0000,1.1170,3.8203,5.0373
43,161,42,160,0.1414,1.0000,0.2085,3.6715,104.0214
43,161,42,162,0.1414,1.0000,0.3889,4.4164,104.9467
43,161,44,160,0.1414,0.0000,1.6273,4.7128,6.4815
43,161,44,162,0.1414,0.0000,1.7787,3.3408,5.2610
41,162,42,162,0.1000,0.0000,1.9918,4.4164,6.5082
41,162,41,163,0.1000,0.0000,1.1330,8.7491,9.9822
41,162,40,163,0.1414,1.0000,0.4025,9.3271,109.8710
41,162,42,163,0.1414,0.0000,1.7882,8.2623,10.1919
42,160,43,160,0.4459,0.0000,1.9931,4.1809,6.6200
42,160,42,159,0.4459,1.0000,0.8725,7.6464,108.9648
42,160,41,159,0.7375,1.0000,0.2017,7.1041,108.0433
42,160,43,159,0.1414,0.0000,1.6195,8.1806,9.9416
33,157,34,157,0.1000,0.0000,1.9726,9.8797,11.9523
41,159,42,159,0.4459,0.0000,1.9918,7.6464,10.0842
44,161,45,161,0.1000,0.0000,1.9952,1.5217,3.6170
44,161,44,160,0.1000,1.0000,0.8929,4.7128,105.7057
44,161,44,162,0.1000,0.0000,1.1071,3.3408,4.5479
44,161,43,160,0.1414,1.0000,0.2150,4.1809,104.5373
44,161,43,162,0.1414,1.0000,0.3805,3.8203,104.3422
44,161,45,160,0.1414,0.0000,1.6311,5.0919,6.8644
44,161,45,162,0.1414,0.0000,1.7728,3.0104,4.9246
43,160,44,160,0.4459,0.0000,1.9943,4.7128,7.1530
43,160,43,159,0.4459,1.0000,0.8830,8.1806,109.5096
43,160,42,159,0.7375,1.0000,0.2085,7.6464,108.5924
43,160,44,159,0.1414,0.0000,1.6235,8.6324,10.3973
42,162,43,162,0.4459,0.0000,1.9931,3.8203,6.2594
42,162,42,163,0.4459,0.0000,1.1222,8.2623,9.8304
42,162,41,163,0.7375,1.0000,0.3932,8.7491,109.8799
42,162,43,163,0.1414,0.0000,1.7850,7.8200,9.7464
43,162,44,162,0.4459,0.0000,1.9943,3.3408,5.7810
43,162,43,163,0.4459,0.0000,1.1170,7.8200,9.3830
43,162,42,163,0.7375,1.0000,0.3846,8.2623,109.3844
43,162,44,163,0.1414,0.0000,1.7787,7.3237,9.2439
45,161,46,161,0.1000,0.0000,1.9957,1.5621,3.6577
45,161,45,160,0.1000,1.0000,0.8977,5.0919,106.0896
45,161,45,162,0.1000,0.0000,1.0976,3.0104,4.2081
45,161,44,160,0.1414,1.0000,0.2213,4.7128,105.0754
45,161,44,162,0.1414,1.0000,0.3727,3.3408,103.8549
45,161,46,160,0.1414,0.0000,1.6382,5.4250,7.2046
45,161,46,162,0.1414,0.0000,1.7698,2.7294,4.6407
44,160,45,160,0.4459,0.0000,1.9948,5.0919,7.5326
44,160,44,159,0.4459,1.0000,0.8880,8.6324,109.9664
44,160,43,159,0.7375,1.0000,0.2150,8.1806,109.1331
44,160,45,159,0.1414,0.0000,1.6311,9.0199,10.7924
44,162,45,162,0.4459,0.0000,1.9952,3.0104,5.4516
44,162,44,163,0.4459,0.0000,1.1071,7.3237,8.8767
44,162,43,163,0.7375,1.0000,0.3805,7.8200,108.9380
44,162,45,163,0.1414,0.0000,1.7728,6.9145,8.8286
42,159,43,159,0.1000,0.0000,1.9931,8.1806,10.2738
19,144,18,144,0.6660,1.0000,1.3518,4.2532,106.2710
19,144,20,144,0.6660,0.0000,0.5742,3.2587,4.4989
19,144,19,143,0.1000,1.0000,0.1097,2.4171,102.6268
19,144,18,143,0.6929,1.0000,0.6612,5.7770,107.1311
19,144,18,145,1.0766,0.0000,1.8898,2.9048,5.8712
19,144,20,143,0.6929,1.0000,0.0485,1.5832,102.3246
45,162,46,162,0.4459,0.0000,1.9957,2.7294,5.1711
45,162,45,163,0.4459,0.0000,1.0976,6.9145,8.4580
45,162,44,163,0.7375,1.0000,0.3727,7.3237,108.4339
45,162,46,161,0.7375,0.0000,1.6382,1.5621,3.9378
45,162,46,163,0.1414,0.0000,1.7670,6.5979,8.5064
45,160,46,160,0.4459,0.0000,1.9957,5.4250,7.8666
45,160,45,159,0.4459,1.0000,0.8977,9.0199,110.3636
45,160,44,159,0.7375,1.0000,0.2182,8.6324,109.5881
45,160,46,159,0.1414,0.0000,1.6382,9.4032,11.1829
45,160,46,161,0.7375,0.0000,1.7698,1.5621,4.0694
40,163,39,163,0.1000,1.0000,0.0114,9.9318,110.0432
40,163,41,163,0.1000,0.0000,1.9911,8.7491,10.8402
46,161,47,161,0.1000,0.0000,1.9964,1.7895,3.8860
46,161,46,160,0.1000,1.0000,0.9069,5.4250,106.4319
46,161,46,162,0.1000,0.0000,1.0931,2.7294,3.9225
46,161,47,160,0.1414,0.0000,1.6450,5.7813,7.5677
46,161,47,162,0.1414,0.0000,1.7642,2.2318,4.1374
41,163,42,163,0.1000,0.0000,1.9925,8.2623,10.3548
20,144,21,144,0.4120,0.0000,0.5742,6.8788,7.8650
20,144,20,143,0.4120,1.0000,0.1097,1.5832,102.1049
20,144,19,143,0.7920,1.0000,0.6924,2.4171,103.9015
20,144,21,143,0.1414,1.0000,0.0400,4.9546,105.1360
46,162,47,162,0.4459,0.0000,1.9964,2.2318,4.6742
46,162,46,163,0.4459,0.0000,1.0886,6.5979,8.1325
46,162,45,163,0.7375,1.0000,0.3653,6.9145,108.0173
46,162,47,161,0.7375,0.0000,1.6450,1.7895,4.1720
46,162,47,163,0.1414,0.0000,1.7642,6.2257,8.1314
43,159,44,159,0.1000,0.0000,1.9937,8.6324,10.7261
42,163,43,163,0.1000,0.0000,1.9931,7.8200,9.9131
46,160,47,160,0.4459,0.0000,1.9964,5.7813,8.2237
46,160,46,159,0.4459,1.0000,0.9069,9.4032,110.7561
46,160,45,159,0.7375,1.0000,0.2243,9.0199,109.9817
46,160,47,159,0.1414,0.0000,1.6450,9.7798,11.5662
46,160,47,161,0.7375,0.0000,1.7642,1.7895,4.2912
47,161,48,161,0.1000,0.0000,1.9971,2.1687,4.2658
47,161,47,160,0.1000,1.0000,0.9157,5.7813,106.7970
47,161,47,162,0.1000,0.0000,1.0843,2.2318,3.4161
47,161,48,160,0.1414,0.0000,1.6514,6.1517,7.9445
47,161,48,162,0.1414,0.0000,1.7588,1.8875,3.7877
18,145,17,145,0.1000,1.0000,1.2564,6.7399,108.0963
18,145,18,144,0.6660,1.0000,0.0639,4.2532,104.9831
18,145,17,144,0.6929,1.0000,0.5869,7.9469,109.2267
18,145,17,146,0.6929,0.0000,1.8347,5.7690,8.2967
47,162,48,162,0.4459,0.0000,1.9971,1.8875,4.3306
47,162,47,163,0.4459,0.0000,1.0843,6.2257,7.7560
47,162,46,163,0.7375,1.0000,0.3583,6.5979,107.6938
47,162,48,161,0.7375,0.0000,1.6514,2.1687,4.5576
47,162,48,163,0.1414,0.0000,1.7588,5.8671,7.7672
18,144,17,144,0.4120,1.0000,1.3518,7.9469,109.7107
18,144,18,143,0.4120,1.0000,0.0952,5.7770,106.2841
18,144,17,143,0.1414,1.0000,0.6262,9.4187,110.1864
18,144,17,145,0.7920,0.0000,1.8647,6.7399,9.3967
18,144,19,143,0.7920,1.0000,0.0485,2.4171,103.2577
44,159,45,159,0.1000,0.0000,1.9948,9.0199,11.1147
43,163,44,163,0.1000,0.0000,1.9943,7.3237,9.4180
44,163,45,163,0.1000,0.0000,1.9952,6.9145,9.0097
45,163,46,163,0.1000,0.0000,1.9961,6.5979,8.6940
47,160,48,160,0.4459,0.0000,1.9971,6.1517,8.5948
47,160,47,159,0.4459,1.0000,0.9157,9.7798,111.1415
47,160,46,159,0.7375,1.0000,0.2302,9.4032,110.3709
47,160,48,161,0.7375,0.0000,1.7588,2.1687,4.6650
45,159,46,159,0.1000,0.0000,1.9957,9.4032,11.4989
48,161,49,161,0.1000,0.0000,1.9977,2.6222,4.7199
48,161,48,160,0.1000,1.0000,0.9241,6.1517,107.1758
48,161,48,162,0.1000,0.0000,1.0759,1.8875,3.0635
48,161,49,160,0.1414,0.0000,1.6544,6.4627,8.2586
48,161,49,162,0.1414,0.0000,1.7535,1.7647,3.6597
48,162,49,162,0.4459,0.0000,1.9977,1.7647,4.2084
48,162,48,163,0.4459,0.0000,1.0759,5.8671,7.3890
48,162,47,163,0.7375,1.0000,0.3550,6.2257,107.3183
48,162,49,161,0.7375,0.0000,1.6574,2.6222,5.0171
48,162,49,163,0.1414,0.0000,1.7535,5.5994,7.4943
46,163,47,163,0.1000,0.0000,1.9964,6.2257,8.3222
21,144,21,143,0.4955,1.0000,0.1232,4.9546,105.5734
21,144,20,143,0.7247,1.0000,0.6924,1.5832,103.0003
21,144,22,143,0.6307,1.0000,0.0331,8.4170,109.0808
46,159,47,159,0.1000,0.0000,1.9964,9.7798,11.8763
21,144,21,143,0.4955,1.0000,0.1232,4.9546,105.5734
21,144,20,143,0.7247,1.0000,0.6924,1.5832,103.0003
21,144,22,143,0.6307,1.0000,0.0331,8.4170,109.0808
47,163,48,163,0.1000,0.0000,1.9971,5.8671,7.9642
47,163,48,164,0.1414,0.0000,1.7588,9.8632,11.7634
48,160,49,160,0.4459,0.0000,1.9974,6.4627,8.9061
48,160,47,159,0.7375,1.0000,0.2358,9.7798,110.7531
48,160,49,161,0.7375,0.0000,1.7535,2.6222,5.1132
49,162,50,162,0.4459,0.0000,1.9979,1.6189,4.0628
49,162,49,161,0.5502,1.0000,0.9321,2.6222,104.1045
49,162,49,163,0.4459,0.0000,1.0679,5.5994,7.1133
49,162,48,163,0.7375,1.0000,0.3486,5.8671,106.9532
49,162,50,161,0.7375,0.0000,1.6603,2.7541,5.1520
49,162,50,163,0.1414,0.0000,1.7485,5.4285,7.3184
49,161,50,161,0.4693,0.0000,1.9979,2.7541,5.2214
49,161,49,160,0.4693,1.0000,0.9281,6.4627,107.8602
49,161,50,160,0.1414,0.0000,1.6603,6.6746,8.4763
49,161,50,162,0.7920,0.0000,1.7510,1.6189,4.1619
49,161,50,161,0.4693,0.0000,1.9979,2.7541,5.2214
49,161,49,160,0.4693,1.0000,0.9281,6.4627,107.8602
49,161,50,160,0.1414,0.0000,1.6603,6.6746,8.4763
49,161,50,162,0.7920,0.0000,1.7510,1.6189,4.1619
48,163,49,163,0.1000,0.0000,1.9977,5.5994,7.6970
48,163,48,164,0.1000,0.0000,1.0759,9.8632,11.0391
48,163,49,164,0.1414,0.0000,1.7535,9.5703,11.4653
17,146,16,146,0.1000,1.0000,1.2008,9.7482,111.0490
17,146,17,145,0.4955,1.0000,0.0334,6.7399,107.2688
17,146,16,147,0.6307,0.0000,1.7573,9.1735,11.5615
17,145,17,144,0.4693,1.0000,0.0639,7.9469,108.4802
17,145,16,146,0.7920,0.0000,1.8347,9.7482,12.3749
50,162,51,162,0.1000,0.0000,1.9984,1.1446,3.2430
50,162,50,161,0.4955,1.0000,0.9359,2.7541,104.1856
50,162,50,163,0.4955,0.0000,1.0603,5.4285,6.9843
50,162,49,163,0.7247,1.0000,0.3426,5.5994,106.6666
50,162,51,161,0.6307,0.0000,1.6660,2.9108,5.2074
50,162,51,163,0.6307,0.0000,1.7460,5.1135,7.4901
49,160,50,160,0.4459,0.0000,1.9979,6.6746,9.1184
49,160,50,161,0.7375,0.0000,1.7510,2.7541,5.2426
50,161,51,161,0.4693,0.0000,1.9984,2.9108,5.3785
50,161,50,160,0.4693,1.0000,0.9359,6.6746,108.0798
50,161,51,160,0.1414,0.0000,1.6660,6.9018,8.7092
50,161,51,162,0.7920,0.0000,1.7460,1.1446,3.6826
49,163,50,163,0.1000,0.0000,1.9982,5.4285,7.5267
49,163,49,164,0.1000,0.0000,1.0679,9.5703,10.7383
49,163,48,164,0.1414,1.0000,0.3486,9.8632,110.3532
49,163,50,164,0.1414,0.0000,1.7485,9.3472,11.2371
51,162,52,162,0.1000,0.0000,1.9988,0.8988,2.9976
51,162,51,161,0.1000,1.0000,0.9434,2.9108,103.9542
51,162,51,163,0.1000,0.0000,1.0566,5.1135,6.2701
51,162,50,163,0.1414,1.0000,0.3368,5.4285,105.9067
51,162,52,161,0.1414,0.0000,1.6713,3.1466,4.9593
51,162,52,163,0.1414,0.0000,1.7412,4.8698,6.7524
51,161,52,161,0.4459,0.0000,1.9988,3.1466,5.5913
51,161,51,160,0.4459,1.0000,0.9434,6.9018,108.2912
51,161,50,160,0.7375,1.0000,0.2490,6.6746,107.6611
51,161,52,160,0.1414,0.0000,1.6713,7.1410,8.9537
51,161,52,162,0.7375,0.0000,1.7412,0.8988,3.3775
50,163,51,163,0.1000,0.0000,1.9984,5.1135,7.2119
50,163,50,164,0.1000,0.0000,1.0603,9.3472,10.5075
50,163,49,164,0.1414,1.0000,0.3426,9.5703,110.0543
50,163,51,164,0.1414,0.0000,1.7460,9.1096,10.9970
50,160,51,160,0.1000,0.0000,1.9984,6.9018,9.0002
52,162,53,162,0.1000,0.0000,1.9991,1.0341,3.1332
52,162,52,161,0.1000,1.0000,0.9506,3.1466,104.1972
52,162,52,163,0.1000,0.0000,1.0494,4.8698,6.0192
52,162,51,163,0.1414,1.0000,0.3340,5.1135,105.5889
52,162,53,161,0.1414,0.0000,1.6764,3.4403,5.2582
52,162,53,163,0.1414,0.0000,1.7365,4.7226,6.6005
52,161,53,161,0.4459,0.0000,1.9991,3.4403,5.8853
52,161,52,160,0.4459,1.0000,0.9506,7.1410,108.5376
52,161,51,160,0.7375,1.0000,0.2540,6.9018,107.8934
52,161,53,160,0.1414,0.0000,1.6764,7.3893,9.2072
52,161,53,162,0.7375,0.0000,1.7365,1.0341,3.5081
53,162,54,162,0.1000,0.0000,1.9992,1.0804,3.1796
53,162,53,161,0.1000,1.0000,0.9575,3.4403,104.4978
53,162,53,163,0.1000,0.0000,1.0425,4.7226,5.8651
53,162,52,163,0.1414,1.0000,0.3287,4.8698,105.3399
53,162,54,161,0.1414,0.0000,1.6789,3.5604,5.3808
53,162,54,163,0.1414,0.0000,1.7342,4.6538,6.5294
51,163,52,163,0.4459,0.0000,1.9988,4.8698,7.3145
51,163,51,164,0.4459,0.0000,1.0566,9.1096,10.6121
51,163,50,164,0.7375,1.0000,0.3368,9.3472,110.4216
51,163,52,164,0.1414,0.0000,1.7412,8.8669,10.7495
51,160,52,160,0.1000,0.0000,1.9988,7.1410,9.2398
48,164,49,164,0.1000,0.0000,1.9977,9.5703,11.6680
53,161,54,161,0.4459,0.0000,1.9992,3.5604,6.0056
53,161,53,160,0.4459,1.0000,0.9575,7.3893,108.7928
53,161,52,160,0.7375,1.0000,0.2588,7.1410,108.1373
53,161,54,160,0.1414,0.0000,1.6789,7.4957,9.3161
53,161,54,162,0.7375,0.0000,1.7342,1.0804,3.5521
52,163,53,163,0.4459,0.0000,1.9991,4.7226,7.1677
52,163,52,164,0.4459,0.0000,1.0494,8.8669,10.3622
52,163,51,164,0.7375,1.0000,0.3340,9.1096,110.1812
52,163,53,164,0.1414,0.0000,1.7365,8.6912,10.5691
54,162,55,162,0.1000,0.0000,1.9995,0.5436,2.6431
54,162,54,161,0.1000,1.0000,0.9609,3.5604,104.6213
54,162,54,163,0.1000,0.0000,1.0391,4.6538,5.7929
54,162,53,163,0.1414,1.0000,0.3236,4.7226,105.1876
54,162,55,161,0.1414,0.0000,1.6837,3.6208,5.4459
54,162,55,163,0.1414,0.0000,1.7298,4.4137,6.2849
49,164,50,164,0.1000,0.0000,1.9982,9.3472,11.4454
16,146,16,147,0.5961,0.0000,1.9973,9.1735,11.7669
54,161,55,161,0.4459,0.0000,1.9995,3.6208,6.0662
54,161,54,160,0.4459,1.0000,0.9609,7.4957,108.9026
54,161,53,160,0.7375,1.0000,0.2635,7.3893,108.3903
54,161,55,160,0.1414,0.0000,1.6837,7.6108,9.4360
54,161,55,162,0.7375,0.0000,1.7298,0.5436,3.0109
53,163,54,163,0.4459,0.0000,1.9992,4.6538,7.0990
53,163,53,164,0.4459,0.0000,1.0425,8.6912,10.1796
53,163,52,164,0.7375,1.0000,0.3287,8.8669,109.9331
53,163,54,164,0.1414,0.0000,1.7320,8.5834,10.4568
52,160,53,160,0.1000,0.0000,1.9991,7.3893,9.4884
55,162,56,162,0.1000,0.0000,1.9997,0.3219,2.4216
55,162,55,161,0.1000,1.0000,0.9674,3.6208,104.6882
55,162,55,163,0.1000,0.0000,1.0326,4.4137,5.5463
55,162,54,163,0.1414,1.0000,0.3211,4.6538,105.1163
55,162,56,161,0.1414,0.0000,1.6883,3.7402,5.5699
55,162,56,163,0.1414,0.0000,1.7254,4.2683,6.1351
50,164,51,164,0.1000,0.0000,1.9984,9.1096,11.2080
56,162,57,162,0.1000,0.0000,1.9998,0.7553,2.8551
56,162,56,161,0.1000,1.0000,0.9738,3.7402,104.8140
56,162,56,163,0.1000,0.0000,1.0262,4.2683,5.3945
56,162,55,161,0.1414,1.0000,0.2702,3.6208,104.0325
56,162,55,163,0.1414,1.0000,0.3163,4.4137,104.8714
56,162,57,161,0.1414,0.0000,1.6927,3.9115,5.7457
56,162,57,163,0.1414,0.0000,1.7212,4.2239,6.0865
54,163,55,163,0.4459,0.0000,1.9995,4.4137,6.8591
54,163,54,164,0.4459,0.0000,1.0358,8.5834,10.0651
54,163,53,164,0.7375,1.0000,0.3236,8.6912,109.7523
54,163,55,164,0.1414,0.0000,1.7298,8.4063,10.2775
55,161,56,161,0.4459,0.0000,1.9997,3.7402,6.1858
55,161,55,160,0.4459,1.0000,0.9674,7.6108,109.0242
55,161,54,160,0.7375,1.0000,0.2658,7.4957,108.4990
